County,incident_acres_burned,incident_longitude,incident_latitude,Date,ETo (in),Precip (in),Sol Rad (Ly/day),Avg Vap Pres (mBars),Max Air Temp (F),Min Air Temp (F),Max Rel Hum (%),Avg Wind Speed (mph),Wind Run (miles),Avg Soil Temp (F),Year,Population,Density,Land Area (mi),None,D0,D1,D2,D3,D4,Temp Difference,Avg Temperature (F),Wind Speed to Wind Run Ratio,Precip to Solar Rad Ratio,Weather Intensity,Dew Point,Month,Day
riverside,34.0,-116.901498,33.895775,2024-05-25,0.17,0.0,536.0,12.7,38.900000000000006,46.6,87.0,4.5,107.8,66.0,2024,2510643.0,348.2650853100291,7209.0,92.36,7.64,0.0,0.0,0.0,0.0,46.6,38.900000000000006,0.0417439703153988,0.0,130.4,36.3,5,25
kern,398.0,-118.2554355,34.8492868,2024-05-25,0.24,0.0,739.0,11.3,47.3,33.400000000000006,81.0,4.9,118.1,80.2,2024,910889.0,111.9716041794714,8135.0,100.0,0.0,0.0,0.0,0.0,0.0,33.400000000000006,47.3,0.0414902624894157,0.0,133.20000000000002,43.5,5,25
fresno,47.0,-120.771299,36.850279,2024-05-25,0.25,0.0,670.0,10.2,48.35,30.300000000000004,74.0,5.4,130.4,71.8,2024,1018965.0,171.02467270896273,5958.0,100.0,0.0,0.0,0.0,0.0,0.0,30.300000000000004,48.35,0.0414110429447852,0.0,127.75,43.14999999999999,5,25
fresno,13.0,-119.7858,36.67799,2024-05-25,0.25,0.0,670.0,10.2,48.35,30.300000000000004,74.0,5.4,130.4,71.8,2024,1018965.0,171.02467270896273,5958.0,100.0,0.0,0.0,0.0,0.0,0.0,30.300000000000004,48.35,0.0414110429447852,0.0,127.75,43.14999999999999,5,25
san diego,12.0,-116.76972,32.57583,2024-05-26,0.17,0.0,568.0,12.6,37.825,45.45,86.0,2.5,60.6,70.1,2024,3262770.0,775.0047505938243,4210.0,100.0,0.0,0.0,0.0,0.0,0.0,45.45,37.825,0.0412541254125412,0.0,126.325,35.025,5,26
san joaquin,58.0,-120.944834,38.017376,2024-05-26,0.2,0.0,543.0,11.6,51.900000000000006,24.2,93.0,4.1,99.2,85.5,2024,807637.0,580.1989942528736,1392.0,100.0,0.0,0.0,0.0,0.0,0.0,24.2,51.900000000000006,0.0413306451612903,0.0,149.0,50.50000000000001,5,26
madera,47.0,-119.689804,37.01741,2024-05-26,0.2,0.0,609.5,12.95,48.2,29.40000000000001,95.0,3.25,78.8,75.25,2024,165387.0,77.39213851193261,2137.0,100.0,0.0,0.0,0.0,0.0,0.0,29.40000000000001,48.2,0.041243654822335,0.0,146.45,47.2,5,26
los angeles,22.0,-118.05215,34.50941,2024-05-27,0.2,0.0,676.0,14.3,44.5,34.6,97.0,2.4,58.4,65.0,2024,9606925.0,2366.237684729064,4060.0,100.0,0.0,0.0,0.0,0.0,0.0,34.6,44.5,0.0410958904109589,0.0,143.9,43.9,5,27
fresno,150.0,-120.393699,36.43706,2024-05-28,0.3,0.0,692.0,10.8,55.7,37.00000000000001,68.0,6.5,155.1,73.4,2024,1018965.0,171.02467270896273,5958.0,100.0,0.0,0.0,0.0,0.0,0.0,37.00000000000001,55.7,0.0419084461637653,0.0,130.2,49.3,5,28
santa barbara,1383.0,-119.5572279,34.8936966,2024-05-28,0.19,0.0,625.0,12.9,43.1,38.2,95.0,3.3,79.4,67.8,2024,438599.0,160.4239209948793,2734.0,100.0,0.0,0.0,0.0,0.0,0.0,38.2,43.1,0.0415617128463476,0.0,141.4,42.1,5,28
fresno,29.0,-119.158199,36.68768,2024-05-28,0.3,0.0,692.0,10.8,55.7,37.00000000000001,68.0,6.5,155.1,73.4,2024,1018965.0,171.02467270896273,5958.0,100.0,0.0,0.0,0.0,0.0,0.0,37.00000000000001,55.7,0.0419084461637653,0.0,130.2,49.3,5,28
riverside,34.0,-116.600203,33.925778,2024-05-28,0.22,0.0,691.0,14.5,45.8,41.2,96.0,4.1,98.7,67.9,2024,2510643.0,348.2650853100291,7209.0,92.36,7.64,0.0,0.0,0.0,0.0,41.2,45.8,0.0415400202634245,0.0,145.9,45.00000000000001,5,28
fresno,35.0,-120.389098,36.501499,2024-05-28,0.3,0.0,692.0,10.8,55.7,37.00000000000001,68.0,6.5,155.1,73.4,2024,1018965.0,171.02467270896273,5958.0,100.0,0.0,0.0,0.0,0.0,0.0,37.00000000000001,55.7,0.0419084461637653,0.0,130.2,49.3,5,28
kern,116.0,-119.558308,35.180776,2024-05-28,0.28,0.0,733.0,13.3,55.05,38.900000000000006,78.0,4.7,111.7,82.3,2024,910889.0,111.9716041794714,8135.0,100.0,0.0,0.0,0.0,0.0,0.0,38.900000000000006,55.05,0.0420769919427036,0.0,137.75,50.65,5,28
riverside,15.0,-116.917099,33.896179,2024-05-28,0.22,0.0,691.0,14.5,45.8,41.2,96.0,4.1,98.7,67.9,2024,2510643.0,348.2650853100291,7209.0,92.36,7.64,0.0,0.0,0.0,0.0,41.2,45.8,0.0415400202634245,0.0,145.9,45.00000000000001,5,28
placer,20.0,-121.392475,38.728881,2024-05-28,0.24,0.0,707.0,12.7,50.5,37.0,84.0,2.7,65.2,72.7,2024,429048.0,304.9381663113006,1407.0,100.0,0.0,0.0,0.0,0.0,0.0,37.0,50.5,0.0414110429447852,0.0,137.2,47.3,5,28
fresno,762.0,-120.314598,36.734329,2024-05-29,0.32,0.0,706.0,10.3,53.575,33.75000000000001,64.0,7.7,184.1,73.2,2024,1018965.0,171.02467270896273,5958.0,100.0,0.0,0.0,0.0,0.0,0.0,33.75000000000001,53.575,0.0418250950570342,0.0,125.275,46.375,5,29
fresno,35.0,-119.520906,36.617148,2024-05-28,0.3,0.0,692.0,10.8,55.7,37.00000000000001,68.0,6.5,155.1,73.4,2024,1018965.0,171.02467270896273,5958.0,100.0,0.0,0.0,0.0,0.0,0.0,37.00000000000001,55.7,0.0419084461637653,0.0,130.2,49.3,5,28
tuolumne,13.0,-120.634375,37.828925,2024-05-29,0.28,0.0,704.5,11.2,54.3875,35.87500000000001,69.0,5.05,120.65,70.0,2024,53821.0,24.232778027915355,2221.0,100.0,0.0,0.0,0.0,0.0,0.0,35.87500000000001,54.3875,0.0418566100290095,0.0,128.4375,48.1875,5,29
kings,188.0,-119.915199,35.85008,2024-05-29,0.26,0.0,717.0,11.6,53.075,34.75000000000001,70.0,3.6,86.2,66.6,2024,152377.0,109.5449317038102,1391.0,100.0,0.0,0.0,0.0,0.0,0.0,34.75000000000001,53.075,0.0417633410672853,0.0,126.675,47.075,5,29
tehama,12.0,-122.398582,40.089713,2024-05-30,0.37,0.0,690.0,9.3,52.37500000000001,51.35000000000001,45.0,10.6,255.3,65.5,2024,64493.0,21.869447270261105,2949.0,100.0,0.0,0.0,0.0,0.0,0.0,51.35000000000001,52.37500000000001,0.0415197806502154,0.0,107.975,41.37500000000001,5,30
humboldt,2840.0,-123.5797,40.636317,2023-08-16,0.17,0.0,723.0,12.6,36.725,51.65,66.0,5.4,130.3,69.9,2023,133985.0,37.55184977578475,3568.0,96.43,3.57,0.0,0.0,0.0,0.0,51.65,36.725,0.0414428242517267,0.0,108.125,29.924999999999997,8,16
riverside,32.0,-116.718429,33.56557,2024-05-30,0.24,0.0,694.0,15.0,48.37500000000001,39.35000000000001,92.0,4.0,95.9,67.6,2024,2510643.0,348.2650853100291,7209.0,92.36,7.64,0.0,0.0,0.0,0.0,39.35000000000001,48.37500000000001,0.0417101147028154,0.0,144.375,46.775000000000006,5,30
san diego,187.0,-116.44756,32.99611,2024-05-30,0.17,0.0,590.0,14.0,39.7,48.6,86.0,1.8,42.3,71.2,2024,3262770.0,775.0047505938243,4210.0,100.0,0.0,0.0,0.0,0.0,0.0,48.6,39.7,0.0425531914893617,0.0,127.5,36.900000000000006,5,30
madera,827.0,-119.962104,37.081421,2024-05-30,0.25,0.0,641.5,11.7,48.12500000000001,40.05,78.0,4.45,106.25,72.0,2024,165387.0,77.39213851193261,2137.0,100.0,0.0,0.0,0.0,0.0,0.0,40.05,48.12500000000001,0.0418823529411764,0.0,130.575,43.72500000000001,5,30
fresno,10.0,-119.601701,36.842961,2024-05-30,0.33,0.0,693.0,9.4,56.55,31.499999999999996,70.0,7.1,170.2,72.8,2024,1018965.0,171.02467270896273,5958.0,100.0,0.0,0.0,0.0,0.0,0.0,31.499999999999996,56.55,0.0417156286721504,0.0,133.65,50.55,5,30
madera,1300.0,-120.25511,36.87565,2024-05-30,0.32,0.0,712.5,8.35,53.2875,32.874999999999986,66.0,7.25,173.35,68.1,2024,165387.0,77.39213851193261,2137.0,100.0,0.0,0.0,0.0,0.0,0.0,32.874999999999986,53.2875,0.0418229016440726,0.0,126.5375,46.4875,5,30
san bernardino,10.0,-116.792378,34.879647,2024-05-28,0.31,0.0,732.0,7.3,50.025,34.250000000000014,62.0,7.4,176.5,63.4,2024,2196314.0,109.44359178792106,20068.0,93.14,6.86,0.0,0.0,0.0,0.0,34.250000000000014,50.025,0.0419263456090651,0.0,119.425,42.425,5,28
san bernardino,10.0,-116.815632,34.88011,2024-05-28,0.31,0.0,732.0,7.3,50.025,34.250000000000014,62.0,7.4,176.5,63.4,2024,2196314.0,109.44359178792106,20068.0,93.14,6.86,0.0,0.0,0.0,0.0,34.250000000000014,50.025,0.0419263456090651,0.0,119.425,42.425,5,28
san bernardino,10.0,-116.663042,34.812972,2024-05-28,0.31,0.0,732.0,7.3,50.025,34.250000000000014,62.0,7.4,176.5,63.4,2024,2196314.0,109.44359178792106,20068.0,93.14,6.86,0.0,0.0,0.0,0.0,34.250000000000014,50.025,0.0419263456090651,0.0,119.425,42.425,5,28
los angeles,125.0,-118.25483,34.72107,2024-05-30,0.21,0.0,679.0,15.6,45.025,40.64999999999999,96.0,2.6,61.7,66.4,2024,9606925.0,2366.237684729064,4060.0,100.0,0.0,0.0,0.0,0.0,0.0,40.64999999999999,45.025,0.0421393841166936,0.0,143.625,44.225,5,30
madera,109.0,-119.7939,37.01047,2024-05-31,0.205,0.0,643.5,15.5,45.3875,42.475,95.5,3.4000000000000004,81.75,67.55000000000001,2024,165387.0,77.39213851193261,2137.0,100.0,0.0,0.0,0.0,0.0,0.0,42.475,45.3875,0.0415902140672782,0.0,144.2875,44.4875,5,31
riverside,18.0,-117.505873,33.975351,2024-05-31,0.2,0.0,608.0,15.4,45.75,44.3,95.0,4.2,101.8,68.7,2024,2510643.0,348.2650853100291,7209.0,92.36,7.64,0.0,0.0,0.0,0.0,44.3,45.75,0.0412573673870334,0.0,144.95,44.75,5,31
kern,98.0,-118.4733,35.601284,2024-05-31,0.28,0.0,741.0,14.3,57.24999999999999,38.89999999999999,79.0,3.7,89.9,83.9,2024,910889.0,111.9716041794714,8135.0,100.0,0.0,0.0,0.0,0.0,0.0,38.89999999999999,57.24999999999999,0.0411568409343715,0.0,139.95,53.04999999999999,5,31
santa barbara,201.0,-119.698014,34.9592,2024-05-31,0.21,0.0,683.0,13.9,46.325,36.85,97.0,3.4,82.4,68.8,2024,438599.0,160.4239209948793,2734.0,100.0,0.0,0.0,0.0,0.0,0.0,36.85,46.325,0.04126213592233,0.0,146.725,45.725,5,31
merced,22.0,-120.425878,37.565014,2024-05-31,0.245,0.0,712.0,14.1,51.7875,37.87499999999999,88.0,3.55,86.15,76.35,2024,293630.0,151.51186790505676,1938.0,100.0,0.0,0.0,0.0,0.0,0.0,37.87499999999999,51.7875,0.0412071967498549,0.0,143.3375,49.3875,5,31
kern,616.0,-118.82214,35.442336,2024-05-31,0.28,0.0,741.0,14.3,57.24999999999999,38.89999999999999,79.0,3.7,89.9,83.9,2024,910889.0,111.9716041794714,8135.0,100.0,0.0,0.0,0.0,0.0,0.0,38.89999999999999,57.24999999999999,0.0411568409343715,0.0,139.95,53.04999999999999,5,31
tulare,36.0,-119.238103,36.573169,2024-06-01,0.28,0.0,739.0,12.3,57.150000000000006,41.1,71.0,3.2,77.2,78.9,2024,481052.0,99.72056384742952,4824.0,100.0,0.0,0.0,0.0,0.0,0.0,41.1,57.150000000000006,0.0414507772020725,0.0,131.35,51.35000000000001,6,1
san joaquin,14168.0,-121.50259,37.633908,2024-06-01,0.24,0.0,547.0,12.1,50.075,41.15,75.0,7.1,170.5,75.05000000000001,2024,807637.0,580.1989942528736,1392.0,100.0,0.0,0.0,0.0,0.0,0.0,41.15,50.075,0.0416422287390029,0.0,132.175,45.075,6,1
san diego,250.0,-116.806666,32.577083,2024-06-01,0.17,0.0,546.0,14.4,39.175,50.150000000000006,86.0,3.4,80.8,71.2,2024,3262770.0,775.0047505938243,4210.0,100.0,0.0,0.0,0.0,0.0,0.0,50.150000000000006,39.175,0.042079207920792,0.0,128.575,36.375,6,1
madera,27.0,-120.044449,36.974519,2024-06-01,0.13,0.0,435.5,14.6,39.175,49.55,89.0,3.6,86.44999999999999,70.30000000000001,2024,165387.0,77.39213851193261,2137.0,100.0,0.0,0.0,0.0,0.0,0.0,49.55,39.175,0.0416425679583574,0.0,131.775,36.975,6,1
riverside,13.0,-116.927045,33.790804,2024-06-02,0.09,0.0,325.0,14.8,39.175,48.95,92.0,3.8,92.1,69.4,2024,2510643.0,348.2650853100291,7209.0,92.36,7.64,0.0,0.0,0.0,0.0,48.95,39.175,0.0412595005428881,0.0,134.97500000000002,37.575,6,2
kern,1575.0,-118.254,34.91,2024-05-30,0.27,0.0,735.0,13.6,55.0,37.2,82.0,3.2,75.9,83.0,2024,910889.0,111.9716041794714,8135.0,100.0,0.0,0.0,0.0,0.0,0.0,37.2,55.0,0.0421607378129117,0.0,140.2,51.4,5,30
kern,86.0,-118.401334,35.619008,2024-06-03,0.24,0.0,600.0,16.8,50.175,46.95,79.0,4.7,113.2,84.7,2024,910889.0,111.9716041794714,8135.0,100.0,0.0,0.0,0.0,0.0,0.0,46.95,50.175,0.0415194346289752,0.0,133.875,45.975,6,3
alameda,95.0,-121.568029,37.714616,2024-06-03,0.14,0.0,483.0,15.2,39.27499999999999,46.75000000000001,92.0,3.6,86.6,70.8,2024,1616117.0,2192.831750339213,737.0,100.0,0.0,0.0,0.0,0.0,0.0,46.75000000000001,39.27499999999999,0.0415704387990762,0.0,134.87499999999997,37.67499999999999,6,3
san bernardino,40.0,-117.118935,34.68341,2024-06-03,0.27,0.0,651.0,10.8,57.275,35.14999999999999,71.0,4.5,108.9,67.0,2024,2196314.0,109.44359178792106,20068.0,93.14,6.86,0.0,0.0,0.0,0.0,35.14999999999999,57.275,0.0413223140495867,0.0,132.775,51.475,6,3
tuolumne,17.0,-120.524741,37.842308,2024-06-04,0.285,0.0,664.5,13.15,55.97500000000001,37.35,69.0,5.85,141.25,70.0,2024,53821.0,24.232778027915355,2221.0,100.0,0.0,0.0,0.0,0.0,0.0,37.35,55.97500000000001,0.0414159292035398,0.0,130.82500000000002,49.775000000000006,6,4
